20693|2|2025-11-04 17:24:46|2025-11-12 00:17:21|50381||Trong cuộc sống, có những người từng đi qua những bước ngoặt không dễ dàng. Nhưng khi được tạo điều kiện, họ biết nắm lấy cơ hội để làm lại và khẳng định mình. Ở Thái Nguyên, nhờ chính sách tín dụng ưu đãi dành cho người chấp hành xong án phạt tù theo Quyế|1
20694|2|2025-11-04 17:35:11|2025-11-12 00:16:51|50384||Quyết định 22 của Thủ tướng Chính phủ đã mang đến nhiều cơ hội cho người chấp hành xong án phạt tù được vay vốn, vươn lên trong cuộc sống, tái hòa nhập cộng đồng.|1
20695|2|2025-11-05 08:45:54|2025-11-12 00:16:28|50387||Chiều 21-10, Chi nhánh Ngân hàng Chính sách xã hội (NHCSXH) TP Cần Thơ và Công an TP Cần Thơ ký kết chương trình phối hợp thực hiện Quyết định số 22/2023/QĐ-TTg của Thủ tướng Chính phủ về tín dụng đối với người chấp hành xong án phạt tù.|1
20696|2|2025-11-05 08:54:47|2025-11-12 00:16:04|50390||Một trong những điểm sáng sau gần hai năm triển khai Quyết định số 22/2023/QĐ-TTg, ngày 17/8/2023 của Thủ tướng Chính phủ về tín dụng đối với người chấp hành xong án phạt tù là sự phối hợp hiệu quả giữa lực lượng công an, chính quyền địa phương và Phòng Gi|1
20697|2|2025-11-05 09:17:22|2025-12-18 09:01:20|50984||Chiều ngày 31/10/2025, UBND xã Thọ Phú tổ chức Lễ ra mắt mô hình “Chung tay, đồng hành, giúp đỡ người chấp hành xong hình phạt tù tái hòa nhập cộng đồng”; Tuyên truyền, cảm hoá, giáo dục pháp luật và hỗ trợ tái hoà nhập cộng đồng cho người chấp hành xong á|1
20698|8|2025-11-05 09:24:27|2025-12-17 10:38:33|50954||Tái hòa nhập cộng đồng là một trong những chủ trương nhân văn của Đảng, Nhà nước đối với người chấp hành xong hình phạt tù. Thực hiện chủ trương này, lực lượng Công an Sơn La đã có nhiều giải pháp giúp đỡ người chấp hành xong án phạt tù tái hòa nhập cộng đ|1
20699|2|2025-11-05 09:33:57|2025-11-12 00:14:54|50399||Giúp đỡ người chấp hành xong án phạt tù trở về địa phương ổn định cuộc sống là nhiệm vụ vừa mang tính pháp lý, vừa thể hiện giá trị nhân văn sâu sắc. Nhận thức rõ điều đó, thời gian qua, Công an phường Bình Khê đã triển khai nhiều hoạt động thiết thực, mở |1
20700|2|2025-11-05 09:41:50|2025-11-12 00:14:27|50402||Sau gần 02 năm triển khai, Quyết định số 22/2023/QĐ-TTg của Thủ tướng Chính phủ về tín dụng đối với người chấp hành xong án phạt tù đã và đang đi vào cuộc sống, bước đầu khẳng định được ý nghĩa xã hội và nhân văn của một cơ chế đặc thù, lần đầu tiên áp dụn|1
20701|5|2025-11-05 09:53:32|2025-11-12 00:14:03|50405||Ngày 3/10, Công an tỉnh Lai Châu tổ chức Hội nghị tuyên truyền, phổ biến, giáo dục pháp luật cho người chấp hành xong án phạt tù trở về tái hòa nhập cộng đồng tại địa bàn xã Tả Lèng, Sin Suối Hồ và các phường Đoàn Kết, Tân Phong.|1
20702|4|2025-11-05 09:58:39|2025-11-12 00:13:41|50408||Ngày 20/9/2025, Công an xã Pu Sam Cáp phối hợp với Hội Luật gia tỉnh Lai Châu tổ chức Hội nghị tuyên truyền, phổ biến pháp luật cho hơn 50 người chấp hành xong án phạt tù đang cư trú trên địa bàn xã.|1
20703|4|2025-11-05 10:38:53|2025-12-18 08:57:48|50981||Quyết định số 22/2023/QĐ-TTg của Thủ tướng Chính phủ về tín dụng đối với người chấp hành xong án phạt tù là một chính sách nhiều ý nghĩa, không chỉ tạo việc làm, sinh kế cho những người chót lầm lỡ, vi phạm pháp luật, mà còn giúp họ có điều kiện phát triển|1
20704|498|2025-11-07 13:52:47|2025-11-12 00:12:51|50414||Phó Chủ tịch UBND Thành phố Trương Việt Dũng đã ký ban hành Quyết định số 5418/QĐ-UBND ngày 01/11/2025 về việc phê duyệt Đề án "Hỗ trợ doanh nghiệp nhỏ và vừa trên địa bàn thành phố Hà Nội giai đoạn 2026 - 2030".|1
20705|5|2025-11-07 13:59:08|2025-11-12 00:12:34|50417||Thấu hiểu những khó khăn của người lầm lỗi sau khi trở về với gia đình và cộng đồng, Công an phường Bồ Đề (Hà Nội) đã phối hợp cấp ủy, chính quyền địa phương và Phòng giao dịch Ngân hàng Chính sách xã hội Long Biên chung tay giúp đỡ những người lầm lỗi đượ|1
20706|10|2025-11-07 14:16:46|2025-11-12 00:12:08|50420||Chiều ngày 07/10/2025, UBND phường Đào Duy Từ đã tổ chức Hội nghị tuyên truyền pháp luật, cảm hoá, giáo dục và tư vấn việc làm cho người chấp hành xong án phạt tù và người chấp hành án hình sự tại cộng đồng.|1
20707|4|2025-11-07 15:02:08|2025-11-12 00:11:38|50423||Nhờ sự cảm hóa và hỗ trợ sinh kế, nhiều người hoàn lương ở Mỹ Thuận đã viết lại cuộc đời, vươn lên thoát nghèo bền vững.|1
20708|9|2025-11-07 15:12:05|2025-12-17 09:37:17|50915||Sáng ngày 03/11/2025, Phòng Cảnh sát thi hành án hình sự và hỗ trợ tư pháp, Công an tỉnh Cà Mau phối hợp với Công an phường Hiệp Thành, tỉnh Cà Mau đến thăm hỏi anh H.T.T., sinh năm 1987, ở khóm Chòm Xoài, phường Hiệp Thành, tỉnh Cà Mau, người đã chấp hành|1
20709|9|2025-11-07 15:21:13|2025-12-17 09:36:10|50912||Cơ quan chức năng và chính quyền địa phương tỉnh Thanh Hóa đang tạo điều kiện cho những người chấp hành xong án phạt tù trở về nhà được tiếp cận vốn, tạo sinh kế hoàn lương.|1
20710|379|2025-11-07 22:35:07|2025-11-07 22:38:32|50426||Trong những năm qua, với chủ trương đưa Công an chính quy về xã của Bộ Công an, lực lượng Công an cấp xã trên địa bàn tỉnh Phú Thọ đã nỗ lực bám địa bàn, phát huy tốt vai trò là chỗ dựa tin cậy của quần chúng nhân dân, giữ vững ổn định tình hình an ninh tr|1
20711|1501|2025-11-07 22:48:38|2025-12-18 08:54:38|50978||Xác định công tác tập huấn nghiệp vụ cho lực lượng tham gia bảo vệ an ninh, trật tự ở cơ sở là nhiệm vụ quan trọng nhằm nâng cao kiến thức, hiểu biết về chính trị, pháp luật, nghiệp vụ và trang bị kỹ năng vận động, giáo dục đối tượng tại địa bàn cơ sở. Tro|1
20712|421|2025-11-08 17:15:02|2025-12-03 13:58:23|50432||Nhân dịp kỷ niệm 75 năm Ngày truyền thống lực lượng Cảnh sát thi hành án hình sự và hỗ trợ tư pháp (07/11/1950 – 07/11/2025), ngày 07/11/2025, đồng chí Đại tá Kiều Đức Tính – Phó Giám đốc Công an thành phố Huế, thay mặt Đảng ủy, Ban Giám đốc Công an thành |1
20713|7|2025-11-10 09:26:26|2025-11-12 00:10:30|50435||Thực hiện kế hoạch công tác năm 2025, vừa qua, Công an tỉnh Hưng Yên đã tổ chức đợt kiểm tra toàn diện công tác thi hành án hình sự tại cộng đồng (THAHSTCĐ) và tái hòa nhập cộng đồng (THNCĐ) trên địa bàn toàn tỉnh.|1
20714|12|2025-11-10 09:37:00|2025-12-18 08:52:46|50975||Trong thời gian từ ngày 26/9/2025 đến 16/10/2025, Phòng Cảnh sát thi hành án hình sự và hỗ trợ tư pháp Công an tỉnh Bắc Ninh đã chủ trì, phối hợp với các xã, phường trên địa bàn tỉnh tổ chức chuỗi hội nghị tuyên truyền, phổ biến pháp luật về thi hành án hì|1
20715|20|2025-11-10 09:45:57|2025-11-12 00:09:02|50441||Sáng 07/11/2025, Công an phường Bồng Lai tổ chức Hội nghị tuyên truyền, phổ biến pháp luật về thi hành án hình sự tại cộng đồng và tái hòa nhập cộng đồng trên địa bàn phường.|1
20716|16|2025-11-10 10:12:07|2025-11-12 00:01:01|50444||Trong 02 ngày 28 và 30/10/2025 Công an tỉnh Cà Mau tổ chức Hội nghị tập huấn công tác thi hành án hình sự tại cộng đồng và tái hòa nhập cộng đồng cho các đồng chí là đại diện lãnh đạo UBND cấp xã, đại diện một số cơ quan, ban, ngành, đoàn thể và Công an xã|1
20717|14|2025-11-10 10:27:43|2025-11-12 00:00:36|50447||Công an phường Long Đức, tỉnh Vĩnh Long đã phối hợp với các tổ chức xã hội trên địa bàn giúp đỡ các trường hợp được hưởng chính sách đặc xá trở về địa phương sớm hòa nhập cộng đồng, giúp họ tìm được việc làm phát triển kinh tế nuôi sống bản thân và gia đìn|1
20718|13|2025-11-10 10:38:13|2025-12-18 08:51:12|50972||Chiều ngày 22/10/2025, Công an phường tham mưu cho UBND phường Việt Yên phối hợp với Phòng Cảnh sát Thi hành án hình sự và Hỗ trợ tư pháp Công an tỉnh Bắc Ninh tổ chức Hội nghị tuyên truyền, phổ biến pháp luật về thi hành án hình sự tại cộng đồng và tái hò|1
20719|14|2025-11-10 10:47:49|2025-11-11 23:59:24|50453||UBND tỉnh Ninh Bình vừa ban hành Quyết định về 'Quy chế phối hợp trong công tác thi hành án hình sự và tái hòa nhập cộng đồng trên địa bàn tỉnh Ninh Bình.'|1
20720|17|2025-11-10 10:51:28|2025-11-11 23:58:51|50456||Nhằm tăng cường hỗ trợ, tạo điều kiện tối đa cho người chấp hành xong án phạt tù tái hòa nhập cộng đồng, UBND tỉnh Ninh Bình đã ban hành quy chế phối hợp thi hành án hình sự và tái hòa nhập cộng đồng, tạo cơ chế thống nhất giữa các sở, ngành và địa phương |1
20721|14|2025-11-10 11:05:59|2025-12-18 08:39:22|50969||Sáng ngày 06/11, UBND xã Ngọc Liên tổ chức Hội nghị triển khai kế hoạch thực hiện xây dựng Mô hình “Chung tay giúp đỡ người chấp hành xong án phạt tù tái hòa nhập cộng đồng”. Dự hội nghị có đồng chí Bùi Huy Toàn, Bí thư Đảng ủy, Chủ tịch HDND xã; đồng chí |1
20722|15|2025-11-10 11:53:19|2025-12-18 08:38:15|50966||Với sự đồng hành, hỗ trợ từ chính quyền địa phương, các tổ chức xã hội, nhiều người lầm lỡ ở Hà Tĩnh đã tìm thấy cơ hội làm lại cuộc đời.|1
20723|15|2025-11-10 14:00:55|2025-11-11 23:57:56|50465||Thực hiện Quyết định số 79/QĐ-UBND ngày 01/8/2025 của UBND tỉnh Ban hành Chương trình xây dựng, ban hành văn bản quy phạm pháp luật từ tháng 8 đến tháng 12 năm 2025. Công an tỉnh xây dựng Dự thảo Tờ trình của UBND tỉnh đề nghị ban hành Nghị quyết của HĐND |1
20724|336|2025-11-10 14:33:12|2025-11-10 14:33:12|50468||Một kênh tiếp cận tín dụng chính sách đầy nhân văn đang được thiết lập tại Đồng Nai nhằm hỗ trợ người chấp hành xong án phạt tù (CHXAPT) tái hòa nhập cộng đồng. Với sự chủ động vào cuộc của Phòng Cảnh sát thi hành án hình sự và hỗ trợ tư pháp (PC10), Công |1
20725|15|2025-11-11 14:38:49|2026-07-30 10:37:23|50471||Trên cơ sở đề nghị của Ủy ban nhân dân phường Yên Hòa, thành phố Hà Nội và sự đồng ý của Ban Giám đốc Học viện CSND, ngày 13/9/2025, tại trụ sở Hội đồng nhân dân - Ủy ban nhân dân phường Yên Hòa, Khoa Cảnh sát thi hành án hình sự và hỗ trợ tư pháp (THAHS &|0
20726|167|2025-11-11 14:59:48|2025-11-11 23:57:21|50474||Tỉnh Hà Tĩnh hiện có gần 3.000 người đang thi hành án và chấp hành xong án phạt tù đang sinh sống trong cộng đồng dân cư, nỗ lực tái hòa nhập và làm lại cuộc đời. Trên hành trình “tái sinh” đó, họ không đơn độc, không bị bỏ lại phía sau bởi luôn có sự đồng|1
20727|138|2025-11-11 15:16:06|2025-12-18 08:32:19|50963||Sáng ngày 13/10/2025, tại Công an phường Kon Tum, Công an tỉnh Quảng Ngãi; Đoàn kiểm tra Cảnh sát quản lý tạm giữ, tạm giam và thi hành án hình sự kiểm tra toàn diện công tác tạm giữ, tạm giam và thi hành án hình sự tại cộng đồng cộng đồng năm 2025. Tham d|1
20728|210|2025-11-11 15:35:42|2025-11-11 23:56:54|50480|| Ngày 25/9/2025, tại Hội trường văn hóa xã Bình Minh, Phòng Cảnh sát thi hành án hình sự và hỗ trợ tư pháp - Công an tỉnh Đồng Nai phối hợp cùng Ủy ban nhân dân xã Bình Minh, tỉnh Đồng Nai tổ chức Hội nghị thông tin, tuyên truyền pháp luật, giới thiệu việc|1
20729|248|2025-11-11 15:54:40|2025-11-11 23:56:41|50483||Lâm Đồng triển khai nhiều chính sách, chương trình thiết thực nhằm giúp đỡ người chấp hành xong án phạt tù, người lầm lỡ có cơ hội làm lại cuộc đời, trở thành công dân có ích cho xã hội.|1
20730|248|2025-11-11 16:03:05|2025-11-11 23:56:19|50486||Thời gian qua, tỉnh Đồng Nai đã tích cực thực hiện chính sách tín dụng đối với người chấp hành xong án phạt tù (CHXAPT), giúp những người hoàn lương vươn lên tái hòa nhập cộng đồng, kiến tạo cuộc sống mới. Đây cũng là chính sách quan trọng nhằm giải quyết |1
20731|296|2025-11-11 16:15:51|2025-11-11 23:56:02|50489||Sáng 11/11, UBND tỉnh tổ chức hội nghị sơ kết 5 năm thực hiện Nghị định số 49/2020/NĐ-CP của Chính phủ quy định chi tiết thi hành Luật Thi hành án hình sự về tái hòa nhập cộng đồng (giai đoạn 2020 - 2025) và 2 năm triển khai Quyết định số 22/2023/QĐ-TTg củ|1
20732|357|2025-11-11 16:33:59|2025-11-11 23:55:44|50492||Tỉnh ủy, HĐND, UBND tỉnh Ninh Bình đặc biệt coi trọng, quan tâm, chỉ đạo, ban hành nhiều chủ trương, chỉ đạo các sở, ngành, đoàn thể, UBND các cấp huy động sức mạnh tổng hợp của cả hệ thống chính trị triển khai đồng bộ các giải pháp hỗ trợ, giúp đỡ người c|1
20733|234|2025-11-11 16:37:34|2025-11-11 23:55:25|50495||Sau hơn 2 năm triển khai, Chi nhánh Ngân hàng Chính sách xã hội tỉnh Thanh Hóa đã giải ngân hơn 67 tỷ đồng cho 727 người vay vốn phát triển kinh tế, đưa Thanh Hóa trở thành địa phương dẫn đầu cả nước trong thực hiện Quyết định 22/2023/QĐ-TTg của Thủ tướng |1
20734|270|2025-11-11 16:47:55|2025-11-11 23:55:05|50498||Ban Chỉ đạo an ninh, trật tự xã Lương Sơn, tỉnh Thanh Hoá vừa tổ chức ra mắt hai mô hình “Đoàn Thanh niên chung tay giúp đỡ người tái hoà nhập cộng đồng” và “Trường học an toàn giao thông”. Đây là những mô hình tự quản có ý nghĩa thiết thực, hiệu quả đối v|1
20735|NULL|2025-11-11 16:54:36|2025-11-11 22:37:30|50501||Với sự tham gia của gần 3.000 cán bộ, đại biểu cơ sở, chuỗi hội nghị tuyên truyền về thi hành án hình sự và tái hòa nhập cộng đồng năm 2025 do Công an tỉnh Sơn La tổ chức đã thể hiện rõ quyết tâm của các cấp, ngành trong việc đồng hành cùng người chấp hành|1
20736|303|2025-11-11 17:03:25|2025-11-11 22:37:17|50504||Ngày 11/11, UBND tỉnh Ninh Bình tổ chức Hội nghị sơ kết 5 năm thực hiện Nghị định số 49/2020/NĐ-CP của Chính phủ về tái hòa nhập cộng đồng giai đoạn 2020–2025 và 2 năm triển khai Quyết định số 22/2023/QĐ-TTg về tín dụng hỗ trợ người chấp hành xong án phạt |1
20737|298|2025-11-11 17:26:09|2025-11-11 22:36:45|50507||UBND tỉnh Ninh Bình tổ chức Hội nghị sơ kết 5 năm thực hiện Nghị định số 49 của Chính phủ về công tác tái hòa nhập cộng đồng và 2 năm thực hiện Quyết định số 22 của Thủ tướng Chính phủ về tính dụng đối với người chấp hành xong án phạt tù|1
20738|45|2025-11-14 19:38:44|2025-11-14 22:14:19|50510||Chiều ngày 11/11, tại trụ sở Công an xã Xuân Đường, Phòng Cảnh sát thi hành án hình sự và hỗ trợ tư pháp Công an tỉnh Đồng Nai phối hợp với Công an xã Xuân Đường tổ chức hội nghị “Thông tin, tuyên truyền pháp luật, giới thiệu việc làm, đào tạo nghề, hỗ trợ|1
20739|45|2025-11-14 19:57:19|2025-11-14 22:14:44|50513||Không chỉ tuyên truyền pháp luật, hỗ trợ đào tạo nghề, Đồng Nai còn tạo điều kiện cho người chấp hành xong án phạt tù được tiếp cận nguồn vốn ưu đãi để khởi nghiệp, sản xuất, kinh doanh, từng bước ổn định cuộc sống và tái hòa nhập cộng đồng. Chính sách nhâ|1
20740|216|2025-11-14 20:09:03|2025-11-14 22:15:05|50516||Như bao người bình thường khác, những người hoàn lương sau khi chấp hành án phạt tù cũng có ước mơ về cuộc sống ổn định và một mái ấm bình yên. Tuy nhiên, hành trình hoàn lương của họ cũng lắm khó khăn khi đối mặt với không ít định kiến xã hội và việc tìm |1
20741|173|2025-11-14 20:21:43|2025-11-14 22:15:28|50519||Thực hiện chủ trương của Bộ Công an về đưa Công an chính quy đảm nhiệm các chức danh Công an xã, trong những năm qua, lực lượng Công an cấp xã trên địa bàn tỉnh Phú Thọ đã không ngừng phát huy vai trò nòng cốt trong công tác bảo đảm an ninh, trật tự cơ sở.|1
20742|189|2025-11-14 20:27:49|2025-11-14 22:15:51|50522||KHÓM THỚI AN A, PHƯỜNG MỸ THỚI RA MẮT MÔ HÌNH GIÚP ĐỠ NGƯỜI CHẤP HÀNH XONG ÁN PHẠT TÙ TÁI HÒA NHẬP CỘNG ĐỒNG|1
20743|261|2025-11-14 20:33:41|2025-11-14 22:16:15|50525||UBND Thành phố Hà Nội đã ban hành Kế hoạch 297/ KH-UBND về việc tăng cường thực hiện công tác thi hành án hình sự tại cộng đồng và tái hòa nhập cộng đồng trên địa bàn Thành phố.|1
20744|275|2025-11-14 20:42:41|2025-11-14 22:16:35|50528||Thực hiện Công văn số 18325/UBND-TDNC ngày 22/10/2025 của UBND tỉnh Thanh Hóa về việc tổ chức Hội nghị trực tuyến tập huấn công tác thi hành án và tái hòa nhập cộng đồng, sáng ngày 24/10/2025, Công an tỉnh Thanh Hóa đã tổ chức Hội nghị trực tuyến tập huấn |1
20745|242|2025-11-14 20:59:53|2025-11-14 22:16:56|50531||Chiều ngày 31/10/2025, UBND xã Thọ Phú tổ chức Lễ ra mắt mô hình “Chung tay, đồng hành, giúp đỡ người chấp hành xong hình phạt tù tái hòa nhập cộng đồng”; Tuyên truyền, cảm hoá, giáo dục pháp luật và hỗ trợ tái hoà nhập cộng đồng cho người chấp hành xong á|1
20746|308|2025-11-14 21:14:14|2025-11-14 22:17:09|50534||Sáng ngày 21/10, Công an tỉnh Hà Tĩnh tổ chức Hội nghị sơ kết công tác thi hành án hình sự, quản lý tạm giữ, tạm giam, hỗ trợ tư pháp và quản lý kho vật chứng quý III và 9 tháng đầu năm 2025. Tham dự có đại diện Viện Kiểm sát nhân dân tỉnh Hà Tĩnh; Lãnh đạ|1
20747|291|2025-11-14 21:18:50|2025-11-14 22:17:50|50537||Thực hiện Quyết định của Chủ tịch nước về đặc xá nhân dịp Quốc khánh 2/9, Đảng ủy, UBND xã Đam Rông 3 đã chỉ đạo các ban, ngành, đoàn thể, lực lượng Công an xã chủ động xây dựng kế hoạch tiếp nhận, quản lý và giúp đỡ người chấp hành xong án phạt tù trở về |1
20749|245|2025-11-14 21:33:35|2025-11-14 22:18:07|50543||Thời gian qua, công tác quản lý, giám sát, giáo dục, giúp đỡ người chấp hành xong án phạt tù trở về địa phương luôn được các cấp, các ngành quan tâm thực hiện. Công an phường Vĩnh Yên đã chủ động phối hợp chặt chẽ với chính quyền địa phương, các tổ dân phố|1
20750|471|2025-11-14 21:49:49|2025-11-14 22:18:32|50546||Thực hiện Công văn số 225/KH-CAT-PC10 ngày 28/10/2025 của Công an tỉnh Thái Nguyên về việc tổ chức hội nghị tuyên truyền, phổ biến, giáo dục pháp luật về công tác tái hòa nhập cộng đồng tại các xã, trên địa bàn tỉnh. Chiều ngày 11/11, Công an tỉnh Thái Ngu|1
20751|338|2025-11-14 21:57:00|2025-11-14 22:18:51|50549||Chiều ngày 10/11, tại Hội trường UBND xã Đồng Hỷ, UBND xã phối hợp với Phòng Cảnh sát Thi hành án hình sự và Hỗ trợ tư pháp (Công an tỉnh Thái Nguyên) tổ chức Hội nghị tuyên truyền, phổ biến pháp luật về công tác tái hòa nhập cộng đồng và ra mắt mô hình “K|1
20752|379|2025-11-14 22:02:47|2025-11-14 22:19:11|50552||Công an phối hợp MTTQ và các đoàn thể xã Vĩnh Tường (TP Cần Thơ) triển khai thực hiện từ năm 2022 đến nay, mô hình “Hòa nhập cộng đồng” đã và đang chung tay mở lối hoàn lương qua việc trợ giúp những người có quá khứ lầm lỗi sớm ổn định cuộc sống.|1
20753|60|2025-11-14 22:22:15|2025-11-19 08:34:26|50555||Sáng ngày 11/11/2025, tại Hội trường UBND phường Đào Viên, Công an phường Đào Viên đã phối hợp với Phòng Cảnh sát Thi hành án hình sự và Hỗ trợ tư pháp, Công an tỉnh Bắc Ninh tổ chức Hội nghị Tuyên truyền, phổ biến pháp luật về thi hành án hình sự tại cộng|1
20754|58|2025-11-17 20:20:57|2025-11-19 08:34:48|50558||Không ồn ào, không hình thức, tại phường Bồ Đề (Hà Nội), công tác hỗ trợ người từng lầm lỗi vay vốn tái hòa nhập cộng đồng đang phát huy hiệu quả rõ rệt với hàng chục trường hợp được tiếp cận nguồn vốn chính sách, tự tạo việc làm, ổn định cuộc sống và rời |1
20755|378|2025-11-17 20:29:34|2025-11-19 08:35:10|50561||Trong những năm gần đây, công tác hỗ trợ, tạo sinh kế cho người chấp hành xong án phạt tù đã được thành phố Hà Nội quan tâm đặc biệt. Việc triển khai tín dụng ưu đãi thông qua Ngân hàng Chính sách xã hội (NHCSXH) không chỉ giúp người hoàn lương có cơ hội v|1
20756|53|2025-11-17 21:22:25|2025-11-19 08:39:19|50564||Trong hành trình trở lại cuộc sống đời thường, không ít người từng lầm lỡ phải đối diện với mặc cảm, sự dè dặt của cộng đồng và cả những khó khăn mưu sinh.|1
20757|51|2025-11-18 14:26:11|2025-11-19 08:39:57|50567||Công an phường Phổ Yên làm tốt công tác tái hòa nhập cộng đồng tại địa bàn|1
20758|52|2025-11-18 14:32:36|2025-12-18 08:22:35|50960||Ngày 10/11/2025, Công an xã Đồng Hỷ, tỉnh Thái Nguyên đã tổ chức hội nghị tuyên truyền, phổ biến, giáo dục pháp luật về công tác tái hòa nhập cộng đồng và ra mắt mô hình “Kết nối, tạo việc làm cho người chấp hành xong án phạt tù, tái hòa nhập cộng đồng” tr|1
20759|61|2025-11-18 14:53:56|2025-11-19 08:41:11|50573||Chi nhánh Ngân hàng Chính sách xã hội (NHCSXH) TP Cần Thơ và Công An TP Cần Thơ vừa ký kết chương trình phối hợp tiếp tục thực hiện Quyết định số 22/2023/QÐ-TTg của Thủ tướng Chính phủ về tín dụng đối với người chấp hành xong án phạt tù (Quyết định số 22).|1
20760|51|2025-11-18 15:28:45|2025-11-19 08:42:23|50576||Công an thành phố Cần Thơ và Chi nhánh Ngân hàng Chính sách xã hội thành phố Cần Thơ ký kết Chương trình phối hợp thực hiện Quyết định số 22/2023/QĐ-TTg ngày 17/8/2023 của Thủ tướng Chính phủ|1
20761|2|2025-11-18 16:10:09|2025-12-03 10:58:11|50579||Để triển khai có hiệu quả Quyết định số 22/2023/QĐ-TTg ngày 17/8/2023 của Thủ tướng Chính phủ về tín dụng đối với người chấp hành xong án phạt tù là chính sách mới và nhân văn nhằm giúp đỡ người chấp hành xong án phạt tù ổn định cuộc sống, hòa nhập cộ|1
20762|57|2025-11-18 16:21:33|2025-11-19 08:49:32|50582||Ngày 17/8/2023, Thủ tướng Chính phủ đã ký Quyết định số 22/2023/QÐ-TTg (Quyết định 22) về tín dụng đối với người chấp hành xong án phạt tù (NCHXAPT), quyết định có hiệu lực từ 10/10/2023. Ðây là chính sách nhân văn, nhân đạo của Ðảng và Nhà nước ta, được x|1
20763|144|2025-11-18 16:41:14|2025-12-18 08:16:40|50957||Tiếp tục triển khai thực hiện tín dụng chính sách xã hội đối với người chấp hành xong án phạt tù|1
20764|157|2025-11-18 16:48:18|2025-11-19 08:50:27|50588||Ngày 9/10, Phòng Giao dịch Ngân hàng Chính sách xã hội (NHCSXH) Đông Hòa tổ chức giải ngân cho 2 hộ vay vốn chương trình tín dụng đối với người chấp hành xong án phạt tù theo Quyết định số 22/2023/QĐ-TTg, ngày 17/8/2023 của Thủ tướng Chính phủ.|1
20765|199|2025-11-18 16:56:52|2025-11-19 08:50:42|50591||CAX Hà Nha hỗ trợ người chấp hành xong án phạt tù vay vốn ưu đãi tái hoà nhập cộng đồng|1
20766|174|2025-11-18 17:15:27|2025-11-19 08:50:59|50594||Quyết định 22 của Thủ tướng Chính phủ đã mang đến nhiều cơ hội cho người chấp hành xong án phạt tù được vay vốn, vươn lên trong cuộc sống, tái hòa nhập cộng đồng.|1
20767|192|2025-11-18 20:06:48|2025-11-19 08:51:13|50597||NGÂN HÀNG CHÍNH SÁCH XÃ HỘI PHỐI HỢP VỚI CÔNG AN PHƯỜNG BÌNH LONG THĂM HỎI, ĐỘNG VIÊN NGƯỜI CHẤP HÀNH XONG ÁN PHẠT TÙ TRỞ VỀ ĐỊA PHƯƠNG |1
20768|220|2025-11-18 20:38:36|2025-11-19 08:50:06|50600||Sáng 21/10/2025, Công an xã Pờ Tó phối hợp với Phòng giao dịch Ngân hàng Chính sách xã hội Ia Pa tổ chức buổi tư vấn chính sách tín dụng đối với người chấp hành xong án phạt tù theo Quyết định số 22/2023/QĐ-TTg ngày 17/8/2023 của Thủ tướng Chính phủ.|1
20769|199|2025-11-18 20:52:21|2025-11-19 08:51:48|50603||Từ nguồn vốn vay ưu đãi của Ngân hàng Chính sách xã hội (NHCSXH), người dân miền biển Đức Phổ, tỉnh Quảng Ngãi có thêm nguồn lực phát triển sản xuất, kinh doanh, góp lực thực hiện mục tiêu giảm nghèo, từng bước làm giàu, xây dựng nông thôn mới, bảo đảm an |1
20770|693|2025-11-18 21:18:54|2025-11-19 08:52:01|50606||Để tạo điều kiện cho những người chấp hành xong án phạt tù xóa bỏ mặc cảm, sớm tái hòa nhập cộng đồng và tìm kiếm việc làm ổn định, Công an xã Hiền Lương đã phối hợp với Ngân hàng Chính sách xã hội Hạ Hoà triển khai chương trình cho vay vốn ưu đãi. Đây là |1
20771|233|2025-11-18 21:26:13|2026-06-01 12:54:51|50609||(Chính sách tín dụng hỗ trợ người chấp hành xong án phạt tù đang được triển khai nhằm tạo điều kiện để họ ổn định cuộc sống, tái hòa nhập cộng đồng và góp phần bảo đảm an ninh, trật tự tại cơ sở.) |1
20772|210|2025-11-18 21:41:07|2025-11-19 08:53:03|50612||Bình Long ra mắt mô hình Ánh sáng hoàn lương|1
20773|236|2025-11-18 21:52:21|2026-06-01 12:54:29|50615||Công an xã Phú An phối hợp với đội cất nhà từ thiện hỗ trợ cất nhà tình nghĩa cho người chấp hành xong án phạt tù tái hoà nhập cộng đồng|1
20774|459|2025-11-18 22:06:18|2025-11-19 08:53:45|50618||Trong thời gian qua,việc xây dựng, duy trì mô hình “Quản lý, giáo dục, tạo việc làm cho người chấp hành xong án phạt tù, người chấp hành án hình sự tại cộng đồng” trên địa bàn xã Phú Thịnh, tỉnh Thái Nguyên đã đạt nhiều kết quả đáng ghi nhận, góp phần quan|1
20775|NULL|2025-11-20 15:40:54|2025-11-20 15:41:46|50621|| Phòng Cảnh sát Thi hành án hình sự và Hỗ trợ tư pháp Công an tỉnh phối hợp với UBND phường Cẩm Phả, Quang Hanh, Cửa Ông và các đơn vị đồng hành tổ chức Hội nghị tuyên truyền pháp luật, tư vấn nghề nghiệp, vay vốn, xuất khẩu lao động cho người chấp hành xo|1
